source,url,path,sha256,bytes,retrieved_utc,http_status
fia,https://apps.fs.usda.gov/fiadb-api/,data/raw/audit/fia/fiadb_api_doc.html,495e9bcb1704cd69e030bf119caecabeade02cd92ca9bc39d13515466f559507,27844,2026-09-04T23:26:53+00:00,200
fia,https://apps.fs.usda.gov/fiadb-api/fullreport,data/raw/audit/fia/fullreport_naive_probe.html,15defd5393007ed6f02d92da6bf7a78177ef4cfdf38a228bb5d3f19f4a1e866d,4530,2026-09-04T23:26:56+00:00,200
fia,https://apps.fs.usda.gov/fiadb-api/fullreport,data/raw/audit/fia/fullreport_real_probe.json,3b269a44aa95bee98eeeeed69dade0d7f53ef2d1fea887e6634c96b11f3ab06d,34033,2026-09-04T23:26:57+00:00,200
fia,https://apps.fs.usda.gov/Evalidator/evalidator.jsp,data/raw/audit/fia/other_route_0.bin,ae23bd3c9bb4d60f715a520661285676cda2486303c0d7403976ee5006aa603f,662,2026-09-04T23:27:10+00:00,500
fia,https://www.fs.usda.gov/research/programs/fia,data/raw/audit/fia/other_route_1.bin,abc917f974fdb8cb1b8c6ca8e66e8e5e22e585f0d47fd8017bd43ae6c9afe226,67698,2026-09-04T23:27:10+00:00,200
fia,https://apps.fs.usda.gov/fiadb-api/fullreport/parameters/snum,data/raw/audit/fia/snum_estimate_attributes.html,3b3e03463f45dccb89de94914b01a0dd8cadc8cce57249fec1724019ae592357,340301,2026-09-04T23:26:56+00:00,200
fia,https://apps.fs.usda.gov/fiadb-api/fullreport/parameters/wc,data/raw/audit/fia/wc_evaluation_index.html,646092c1016942ae2a1ff129ed15cd49d290e8975adbac9c764925985cdab3a8,344591,2026-09-04T23:26:56+00:00,200
qcew_codes,https://data.bls.gov/cew/doc/titles/agglevel/agglevel_titles.csv,data/raw/audit/qcew_codes/titles/agglvl_code.csv,7de7143e739476ff4ef605a4f043550d376b4d5695260d0674f6e0c7f9f95250,2750,2026-09-04T23:13:45+00:00,200
qcew_codes,https://data.bls.gov/cew/doc/titles/area/area_titles.csv,data/raw/audit/qcew_codes/titles/area_fips.csv,92ec00f591bd986cd46e027a05e35b33b0d2d724f3b76c96969f0e73145698d6,343559,2026-09-04T23:13:45+00:00,200
qcew_codes,https://data.bls.gov/cew/doc/titles/industry/industry_titles.csv,data/raw/audit/qcew_codes/titles/industry_code.csv,facc122ef582f3efdbb5294f103331894d8fdab694de38e4ee7bff1b941ab8e1,164248,2026-09-04T23:13:46+00:00,200
qcew_codes,https://data.bls.gov/cew/doc/titles/ownership/ownership_titles.csv,data/raw/audit/qcew_codes/titles/own_code.csv,9586b30199a494e1add8615998638801b58cc7d52dacacd5e62b41feab5b11b6,230,2026-09-04T23:13:45+00:00,200
qcew_codes,https://data.bls.gov/cew/doc/titles/size/size_titles.csv,data/raw/audit/qcew_codes/titles/size_code.csv,76436a799b3f3fdcf338213e9c00111f0b81eeba1a99ac26451492db056b98e8,445,2026-09-04T23:13:45+00:00,200
qcew_panel,derived://qcew_routes/slices,data/raw/audit/qcew_panel/panel.parquet,f2127ddb33fe45badfb899f4230fe537e3464ea0bad3e3d9724508bdff40adee,17878,2026-09-04T23:13:51+00:00,
qcew_routes,https://data.bls.gov/cew/data/files/2017/csv/2017_qtrly_by_industry.zip,data/raw/audit/qcew_routes/bulk/2017_qtrly_by_industry.zip,15795392040cb4ad772c02e86f9a223dac742c61994570f07fda0d022375227c,460476363,2026-09-03T20:17:52+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2017/1/industry/113310.csv,data/raw/audit/qcew_routes/slices/2017q1.csv,28a6118bb33aab007684ab7091fda207696a876f612f29b3d26b40c93f6fcc6e,265459,2026-09-03T20:17:13+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2017/2/industry/113310.csv,data/raw/audit/qcew_routes/slices/2017q2.csv,f1c3a05ba122eb669a7aa6ce68749877d283b35c3be8250e0f1290a1e0c2151d,266555,2026-09-03T20:17:13+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2017/3/industry/113310.csv,data/raw/audit/qcew_routes/slices/2017q3.csv,ea748a69f8a99214db7f5009eabe8c61fcb35d3d55f1222ea78cced35f4ea81b,266361,2026-09-03T20:17:14+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2017/4/industry/113310.csv,data/raw/audit/qcew_routes/slices/2017q4.csv,fb2d282f6fa5a1be5a872c0d18bd77beb097eef6c58388e6587d978e04785eb4,261897,2026-09-03T20:17:14+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2018/1/industry/113310.csv,data/raw/audit/qcew_routes/slices/2018q1.csv,10a27d196e4b862eebcd64927b2ddad42617ede2f41f7c76624d0ed92787b788,268135,2026-09-03T20:17:15+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2018/2/industry/113310.csv,data/raw/audit/qcew_routes/slices/2018q2.csv,92314745bdc7b94bb51beb4664786461c3a20afafdb4a6040c1d54357d3d7d0e,267567,2026-09-03T20:17:15+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2018/3/industry/113310.csv,data/raw/audit/qcew_routes/slices/2018q3.csv,e26065252b31e407033ddf6ed4e872616b970df58511aaa1d8b96005802c4399,267477,2026-09-03T20:17:15+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2018/4/industry/113310.csv,data/raw/audit/qcew_routes/slices/2018q4.csv,c8ff8c4fdf602f113b0f4031fa4d17492227195029f535ff5ee9a96b9ee8cde6,264231,2026-09-03T20:17:16+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2019/1/industry/113310.csv,data/raw/audit/qcew_routes/slices/2019q1.csv,f31705f12b6cb8e50e5136f4c59d08e6df35f78de4d42e70d02190f8ef90186b,268857,2026-09-03T20:17:17+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2019/2/industry/113310.csv,data/raw/audit/qcew_routes/slices/2019q2.csv,007bd58533b85e1cb5f30f5d4250fe268440d5438572daa083627a8deb534ff7,267342,2026-09-03T20:17:18+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2019/3/industry/113310.csv,data/raw/audit/qcew_routes/slices/2019q3.csv,92bdb716f5b26ba2265b2a988bb457fce5f1d71246d6880ec319f73791541983,267444,2026-09-03T20:17:19+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2019/4/industry/113310.csv,data/raw/audit/qcew_routes/slices/2019q4.csv,16814b90c839ae128640dba1310802a1ea356c576ca91baa5d7f529c3a20bd03,263594,2026-09-03T20:17:20+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2020/1/industry/113310.csv,data/raw/audit/qcew_routes/slices/2020q1.csv,9ac93b6fa325b99b33967c67394b9d0ae59770d192f6736673ff859809d91eaf,271063,2026-09-03T20:17:21+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2020/2/industry/113310.csv,data/raw/audit/qcew_routes/slices/2020q2.csv,4ca81abe60ae144fcb7cbb3e3381e29fd29be4e1f1cbaececec207e85f88fce3,270233,2026-09-03T20:17:22+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2020/3/industry/113310.csv,data/raw/audit/qcew_routes/slices/2020q3.csv,8e7400000938e5e3ab4056c1ec020f8318a4c8465e984688cdaad611bf21cdac,269772,2026-09-03T20:17:23+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2020/4/industry/113310.csv,data/raw/audit/qcew_routes/slices/2020q4.csv,9f8becc91b8fac33466d1b27a5eacb9c268f08d1a2cc8eea4a14e486b022b2d3,267671,2026-09-03T20:17:24+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2021/1/industry/113310.csv,data/raw/audit/qcew_routes/slices/2021q1.csv,1fefdc0ecce61efe7dc28b7501fc5a3102edcf7e973e9bcd252c9a7b566c9e8f,270676,2026-09-03T20:17:25+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2021/2/industry/113310.csv,data/raw/audit/qcew_routes/slices/2021q2.csv,e0d25d6e67587cd96b69ee2c1505596ee4d36a09438385b1ac382c871cec630d,270278,2026-09-03T20:17:26+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2021/3/industry/113310.csv,data/raw/audit/qcew_routes/slices/2021q3.csv,bde230c00526ba09fb768c39db52c23ccae4e1a259024b99818b1e4fcb739ee5,270475,2026-09-03T20:17:27+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2021/4/industry/113310.csv,data/raw/audit/qcew_routes/slices/2021q4.csv,de669f212d87e9d05e70ab3390845465d1630701e6186a8fd22057c1eaa6b9e2,267195,2026-09-03T20:17:27+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2022/1/industry/113310.csv,data/raw/audit/qcew_routes/slices/2022q1.csv,aa3a741b1a9ecf579fab581cb034a84de304d8f37d16cb0abe028ad77016c453,271033,2026-09-03T20:17:28+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2022/2/industry/113310.csv,data/raw/audit/qcew_routes/slices/2022q2.csv,54f4574bde82d5f0bad8241e2be167f044ef6eef700c81db81fdf0964b7d22f6,271250,2026-09-03T20:17:29+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2022/3/industry/113310.csv,data/raw/audit/qcew_routes/slices/2022q3.csv,bcf8f823655fcdeb2309401fd4de4dd560134dec7697061a8f30553ac5193d3f,272096,2026-09-03T20:17:29+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2022/4/industry/113310.csv,data/raw/audit/qcew_routes/slices/2022q4.csv,658a6ce619190b1d2b5b715380876e21e627c5d266dd59da81f03c4084be4f85,268501,2026-09-03T20:17:30+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2023/1/industry/113310.csv,data/raw/audit/qcew_routes/slices/2023q1.csv,ea0535fb02362510be6aaedaf36ccff142bcd3d34110cd978f4c7f5d977dac36,272252,2026-09-03T20:17:30+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2023/2/industry/113310.csv,data/raw/audit/qcew_routes/slices/2023q2.csv,a7dcf9e2c8911934d1850529cde7f39d0d6f9f25a3a91f087cd2ab76386a6acd,273378,2026-09-03T20:17:31+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2023/3/industry/113310.csv,data/raw/audit/qcew_routes/slices/2023q3.csv,f2e53918e05531d4ecedfaea3b1368ec8f722f97e6ff6d72f5593635bf03462c,273363,2026-09-03T20:17:31+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2023/4/industry/113310.csv,data/raw/audit/qcew_routes/slices/2023q4.csv,7e76a181128c16cfa91d22e2ec1310045ce7fe2e6686c14b0101aa25e6fd78f7,268877,2026-09-03T20:17:32+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2024/1/industry/113310.csv,data/raw/audit/qcew_routes/slices/2024q1.csv,23c433e59b9df316413e4d57951f15ee18e9d58a6d69a1a5f0cd57a22ed93304,267123,2026-09-03T20:17:32+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2024/2/industry/113310.csv,data/raw/audit/qcew_routes/slices/2024q2.csv,899989e9406b73f821f1216d9adc03522a59c27817ca8e0078c61698902e4c5b,267205,2026-09-03T20:17:33+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2024/3/industry/113310.csv,data/raw/audit/qcew_routes/slices/2024q3.csv,7393df2778951885fe0ab38ff5bd752d36699ce8d88e775d6f95f2325d1720a7,266977,2026-09-03T20:17:33+00:00,200
qcew_routes,https://data.bls.gov/cew/data/api/2024/4/industry/113310.csv,data/raw/audit/qcew_routes/slices/2024q4.csv,66ff9d04bdf2966533a3ae0243bce1c78be3fa31a195e902764b90e89f99b7e4,263278,2026-09-03T20:17:34+00:00,200
qcew_size,https://data.bls.gov/cew/data/files/2017/csv/2017_q1_by_size.zip,data/raw/audit/qcew_size/2017_q1_by_size.zip,4fcd24aa50a71e280148ccc078e2e03b94b7c70196d5332373a774250a1ce8fd,1851523,2026-09-04T01:04:57+00:00,200
qcew_size,https://data.bls.gov/cew/data/files/2018/csv/2018_q1_by_size.zip,data/raw/audit/qcew_size/2018_q1_by_size.zip,6698992abae7a38b71ed4a8c2f2e699681c5c1fe78f21e802793c9263e1540b6,1914508,2026-09-04T01:04:57+00:00,200
qcew_size,https://data.bls.gov/cew/data/files/2019/csv/2019_q1_by_size.zip,data/raw/audit/qcew_size/2019_q1_by_size.zip,81c0d19d79f4827b4d94a7d7e6da1c1e03a517e08d50d694d7a82e516911fc4f,1909346,2026-09-04T01:04:57+00:00,200
qcew_size,https://data.bls.gov/cew/data/files/2020/csv/2020_q1_by_size.zip,data/raw/audit/qcew_size/2020_q1_by_size.zip,287cf27fdff75b16af49dde1ca733e4c946749c71dfea1692b689f323c9d0f2e,1870712,2026-09-04T01:04:57+00:00,200
qcew_size,https://data.bls.gov/cew/data/files/2021/csv/2021_q1_by_size.zip,data/raw/audit/qcew_size/2021_q1_by_size.zip,df4d45917d50e1f58fed1fe13dfcca29d3f7f348c9470402e2db80dd5fd01c1e,1931041,2026-09-04T01:04:58+00:00,200
qcew_size,https://data.bls.gov/cew/data/files/2022/csv/2022_q1_by_size.zip,data/raw/audit/qcew_size/2022_q1_by_size.zip,3c3c9b2d7671cfb736cf36f463b6b5742271917fb1ce30ed02a4ed47ddb2394d,1827454,2026-09-04T01:04:58+00:00,200
qcew_size,https://data.bls.gov/cew/data/files/2023/csv/2023_q1_by_size.zip,data/raw/audit/qcew_size/2023_q1_by_size.zip,1343287671f4d8f8e4700ba0bf489b00c5b7913a7ceb621a76e504072135dd21,1919805,2026-09-04T01:04:58+00:00,200
qcew_size,https://data.bls.gov/cew/data/files/2024/csv/2024_q1_by_size.zip,data/raw/audit/qcew_size/2024_q1_by_size.zip,aecb2cfe58454c5e345cd2739f17f4343ff46e0c1b5b20e9baae2f485203ea84,1830454,2026-09-04T01:04:58+00:00,200
susb,https://www2.census.gov/programs-surveys/susb/tables/2022/,data/raw/audit/susb/2022_index.html,83bfa515872da511ffb7aa1b200aa2a554315aef3f5425f8a5ac133adcfd2c7b,17694,2026-09-04T19:58:32+00:00,200
susb,https://www2.census.gov/programs-surveys/susb/technical-documentation/record_layout_us_and_state_2007_to_present.txt,data/raw/audit/susb/record_layout.txt,e526a373efa9a6c0adaecd68b81cc5bea54bf727194d2a80e5ab7ee1e1c74fc0,2652,2026-09-04T19:58:36+00:00,200
susb,https://www2.census.gov/programs-surveys/susb/tables/,data/raw/audit/susb/tables_index.html,7b50f273c531e9547aed2980a534db980ddd14d20826925befa99182bebb575f,19849,2026-09-04T19:58:32+00:00,200
susb,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_6digitnaics_2022.txt,data/raw/audit/susb/us_state_6digitnaics_2022.txt,6f7b2f2b14cbad9dbfeb31d3bfc9f729368a0e971727de4eda88c9f83f77a513,56000447,2026-09-04T19:58:36+00:00,200
susb,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,data/raw/audit/susb/us_state_naics_detailedsizes_2022.txt,f07eef547763a7a21cb453bf6f4119f768f5939dc499a65850a532ea74489ccf,6995555,2026-09-04T19:58:33+00:00,200
tpo,https://usfs-public.app.box.com/s/y4ziirdb9v7zardus0cuajh7ziy9b2id/folder/359625501534,data/raw/audit/tpo/box_2024_folder.html,1b7d5f9a743695bc587abd2474273af6cb132c5abce8979c48ea86ee53eab8a1,51648,2026-09-04T23:27:13+00:00,200
tpo,https://usfs-public.app.box.com/s/y4ziirdb9v7zardus0cuajh7ziy9b2id,data/raw/audit/tpo/box_nrum_data_folder.html,bdf7ba18582519aaa95f0d7ff84525fae42f432a6f57e776053693e57acdb8a7,59364,2026-09-04T23:27:12+00:00,200
tpo,https://research.fs.usda.gov/programs/nrum,data/raw/audit/tpo/candidate_0.bin,2247933292f874e41fad83261cbbe763e925513f7a00fe371db0766982ad6444,106526,2026-09-04T23:27:10+00:00,200
tpo,https://research.fs.usda.gov/products/dataandtools/timber-products-output-tpo-interactive-reporting-tool,data/raw/audit/tpo/candidate_1.bin,4ee8f5f830a1844155181cf0ad882af7be3c8d4b40d52d87befab2979310c664,81316,2026-09-04T23:27:11+00:00,200
tpo,https://apps.fs.usda.gov/fiadb-api/tpo,data/raw/audit/tpo/candidate_2.bin,08809ddc25fe6350ea415317aa8103f5fa2f6567f95327dfe0dc3b9b9fe42290,4208,2026-09-04T23:27:11+00:00,404
tpo,https://public.tableau.com/views/TPOREPORTINGTOOL/MakeSelection?%3AshowVizHome=no,data/raw/audit/tpo/discovered_0.bin,e11bef2be741058279e7f5305b6d2418ab9eab12ae667e3f47f27b49bb1d5df4,6569,2026-09-04T23:27:11+00:00,200
tpo,https://research.fs.usda.gov/products/dataandtools/national-resource-use-monitoring-data-downloads,data/raw/audit/tpo/discovered_1.bin,baa6c38cf97ce2178548bfc56a98cc76a0abe378af637da18070bfe046c7ca18,67963,2026-09-04T23:27:11+00:00,200
tpo,https://usfs-public.app.box.com/index.php?rm=box_download_shared_file&shared_name=y4ziirdb9v7zardus0cuajh7ziy9b2id&file_id=f_2095812033097,data/raw/audit/tpo/tpo_sample_2024_Alabama_2024.xlsx,39df1266eb157b89e09015fde469fb6cb8eedbbc30047bef3242b993b3515020,3947983,2026-09-04T23:27:14+00:00,200
